@relation 'Weather-Dated-weka.filters.unsupervised.attribute.Remove-R1-2,6,8,10,12'

@attribute ELEVATION numeric
@attribute LATITUDE numeric
@attribute LONGITUDE numeric
@attribute MONTH numeric
@attribute TPCP_CLASS {Medium,High,Low,None}
@attribute TSNW_CLASS {Low,High}
@attribute MNTM_CLASS {Medium,Low,High,None}

@data
826.0,39.8717,-121.6108,10,High,Low,Medium
826.0,39.8717,-121.6108,11,High,Low,None
826.0,39.8717,-121.6108,12,Medium,Low,None
826.0,39.8716,-121.6108,1,Low,Low,Low
826.0,39.8716,-121.6108,2,High,Low,Low
826.0,39.8716,-121.6108,3,High,Low,Low
826.0,39.8716,-121.6108,4,Medium,Low,None
826.0,39.8716,-121.6108,5,Medium,Low,Low
826.0,39.8716,-121.6108,6,Low,Low,Low
826.0,39.8716,-121.6108,7,None,Low,None
826.0,39.8716,-121.6108,8,Low,Low,Low
826.0,39.8716,-121.6108,9,High,Low,Low
826.0,39.8716,-121.6108,10,Medium,Low,Low
826.0,39.8716,-121.6108,11,High,Low,Low
826.0,39.8716,-121.6108,12,Medium,Low,Low
826.0,39.8716,-121.6108,1,High,Low,Low
826.0,39.8716,-121.6108,2,High,Low,Low
826.0,39.8716,-121.6108,3,High,Low,Low
826.0,39.8716,-121.6108,4,High,Low,Medium
826.0,39.8716,-121.6108,5,Medium,Low,Medium
826.0,39.8716,-121.6108,6,None,Low,High
826.0,39.8716,-121.6108,7,Low,Low,High
1179.6,37.9613,-119.783,1,Medium,High,None
1179.6,37.9613,-119.783,2,High,High,Low
1179.6,37.9613,-119.783,3,High,Low,None
1179.6,37.9613,-119.783,4,High,High,None
1179.6,37.9613,-119.783,5,Low,High,Low
1179.6,37.9613,-119.783,6,Low,Low,Medium
1179.6,37.9613,-119.783,7,Medium,Low,High
1179.6,37.9613,-119.783,8,None,Low,None
1179.6,37.9613,-119.783,9,Medium,Low,None
1179.6,37.9613,-119.783,10,Medium,Low,Medium
1179.6,37.9613,-119.783,11,Medium,High,None
1179.6,37.9613,-119.783,12,Medium,Low,Low
1179.6,37.9613,-119.783,1,Medium,Low,None
1179.6,37.9613,-119.783,2,High,Low,None
1179.6,37.9613,-119.783,3,High,Low,None
1179.6,37.9613,-119.783,4,High,Low,None
1179.6,37.9613,-119.783,5,Low,Low,Low
1179.6,37.9613,-119.783,6,Low,Low,Low
1179.6,37.9613,-119.783,7,Medium,Low,Low
1179.6,37.9613,-119.783,8,None,Low,None
1179.6,37.9613,-119.783,9,Medium,Low,None
1179.6,37.9613,-119.783,10,High,Low,Low
1179.6,37.9613,-119.783,11,Medium,Low,None
1179.6,37.9613,-119.783,12,Medium,High,None
1179.6,37.9613,-119.783,1,High,Low,Low
1179.6,37.9613,-119.783,2,High,High,Low
1179.6,37.9613,-119.783,3,High,High,Low
1179.6,37.9613,-119.783,4,High,High,Medium
1179.6,37.9613,-119.783,5,Medium,Low,Medium
1179.6,37.9613,-119.783,6,Low,Low,High
1179.6,37.9613,-119.783,7,High,Low,High
1691.6,33.378,-116.84,1,High,High,Low
1691.6,33.378,-116.84,2,High,High,Low
1691.6,33.378,-116.84,3,High,High,Low
1691.6,33.378,-116.84,4,Medium,High,Low
1691.6,33.378,-116.84,5,Medium,Low,Medium
1691.6,33.378,-116.84,6,None,Low,Medium
1691.6,33.378,-116.84,7,Medium,Low,High
1691.6,33.378,-116.84,8,None,Low,High
1691.6,33.378,-116.84,9,Low,Low,High
1691.6,33.378,-116.84,10,High,Low,Medium
1691.6,33.378,-116.84,11,High,Low,Low
1691.6,33.378,-116.84,12,High,High,Low
1691.6,33.378,-116.84,1,High,High,Low
1691.6,33.378,-116.84,2,High,High,Low
1691.6,33.378,-116.84,3,High,High,Low
1691.6,33.378,-116.84,4,High,High,Low
1691.6,33.378,-116.84,5,Low,Low,Medium
1691.6,33.378,-116.84,6,None,Low,High
1691.6,33.378,-116.84,7,None,Low,High
1691.6,33.378,-116.84,8,High,Low,High
1691.6,33.378,-116.84,9,Low,Low,High
1691.6,33.378,-116.84,10,Low,Low,Medium
1691.6,33.378,-116.84,11,High,Low,Low
1691.6,33.378,-116.84,12,High,High,Low
1691.6,33.378,-116.84,1,High,High,Low
1691.6,33.378,-116.84,2,High,High,Low
1691.6,33.378,-116.84,3,Medium,High,Low
1691.6,33.378,-116.84,4,Low,Low,Medium
1691.6,33.378,-116.84,5,Medium,Low,Medium
1691.6,33.378,-116.84,6,None,Low,High
1691.6,33.378,-116.84,7,Medium,Low,High
1691.6,33.378,-116.84,8,None,Low,High
1691.6,33.378,-116.84,9,High,Low,High
1691.6,33.378,-116.84,10,High,Low,Medium
1691.6,33.378,-116.84,11,Medium,Low,Low
1691.6,33.378,-116.84,12,Medium,High,Low
1691.6,33.378,-116.84,1,Medium,Low,Low
1691.6,33.378,-116.84,2,High,Low,Low
1691.6,33.378,-116.84,3,High,High,Low
1691.6,33.378,-116.84,4,High,High,Medium
1691.6,33.378,-116.84,5,None,Low,Medium
1691.6,33.378,-116.84,6,None,Low,High
1691.6,33.378,-116.84,7,Medium,Low,High
125.0,36.9969,-119.7072,1,High,Low,Low
125.0,36.9969,-119.7072,2,High,Low,Low
125.0,36.9969,-119.7072,3,High,Low,Low
125.0,36.9969,-119.7072,4,Low,Low,Medium
125.0,36.9969,-119.7072,5,Medium,Low,Medium
125.0,36.9969,-119.7072,6,High,Low,High
125.0,36.9969,-119.7072,7,None,Low,High
125.0,36.9969,-119.7072,8,None,Low,High
125.0,36.9969,-119.7072,9,None,Low,High
125.0,36.9969,-119.7072,10,High,Low,High
125.0,36.9969,-119.7072,11,Medium,Low,Low
125.0,36.9969,-119.7072,12,None,Low,Low
125.0,36.9969,-119.7072,1,High,Low,Low
125.0,36.9969,-119.7072,2,Medium,Low,Low
125.0,36.9969,-119.7072,3,High,Low,Medium
125.0,36.9969,-119.7072,4,High,Low,Medium
125.0,36.9969,-119.7072,5,Low,Low,High
125.0,36.9969,-119.7072,6,None,Low,High
125.0,36.9969,-119.7072,7,None,Low,High
125.0,36.9969,-119.7072,8,Low,Low,High
125.0,36.9969,-119.7072,9,None,Low,High
125.0,36.9969,-119.7072,10,Low,Low,High
125.0,36.9969,-119.7072,11,High,Low,Medium
125.0,36.9969,-119.7072,12,High,Low,Low
125.0,36.9969,-119.7072,1,Medium,Low,Low
125.0,36.9969,-119.7072,2,Medium,Low,Low
125.0,36.9969,-119.7072,3,Low,Low,Medium
125.0,36.9969,-119.7072,4,Medium,Low,Medium
125.0,36.9969,-119.7072,5,Low,Low,High
125.0,36.9969,-119.7072,6,None,Low,High
125.0,36.9969,-119.7072,7,Low,Low,High
125.0,36.9969,-119.7072,8,Low,Low,High
125.0,36.9969,-119.7072,9,Low,Low,High
125.0,36.9969,-119.7072,10,Low,Low,Medium
125.0,36.9969,-119.7072,11,Medium,Low,Medium
125.0,36.9969,-119.7072,12,Medium,Low,Low
125.0,36.9969,-119.7072,1,Medium,Low,Medium
125.0,36.9969,-119.7072,2,High,Low,Medium
125.0,36.9969,-119.7072,3,Medium,Low,Medium
125.0,36.9969,-119.7072,4,High,Low,Medium
125.0,36.9969,-119.7072,5,Low,Low,High
125.0,36.9969,-119.7072,6,None,Low,High
125.0,36.9969,-119.7072,7,None,Low,High
18.6,37.7967,-121.5828,1,Medium,Low,Low
18.6,37.7967,-121.5828,2,High,Low,Low
18.6,37.7967,-121.5828,3,High,Low,Medium
18.6,37.7967,-121.5828,4,Low,Low,Medium
18.6,37.7967,-121.5828,5,Medium,Low,Medium
18.6,37.7967,-121.5828,6,High,Low,High
18.6,37.7967,-121.5828,7,None,Low,High
18.6,37.7967,-121.5828,8,None,Low,High
18.6,37.7967,-121.5828,9,None,Low,High
18.6,37.7967,-121.5828,10,Medium,Low,High
18.6,37.7967,-121.5828,11,Medium,Low,Medium
18.6,37.7967,-121.5828,12,Low,Low,Low
18.6,37.7967,-121.5828,1,High,Low,Low
18.6,37.7967,-121.5828,2,Medium,Low,Medium
18.6,37.7967,-121.5828,3,High,Low,Medium
18.6,37.7967,-121.5828,4,High,Low,Medium
18.6,37.7967,-121.5828,5,Low,Low,High
18.6,37.7967,-121.5828,6,Low,Low,High
18.6,37.7967,-121.5828,7,None,Low,High
18.6,37.7967,-121.5828,8,None,Low,Low
18.6,37.7967,-121.5828,9,None,Low,High
18.6,37.7967,-121.5828,10,Low,Low,High
18.6,37.7967,-121.5828,11,High,Low,Medium
18.6,37.7967,-121.5828,12,High,Low,Low
18.6,37.7967,-121.5828,1,High,Low,Low
18.6,37.7967,-121.5828,2,Low,Low,Low
18.6,37.7967,-121.5828,3,Low,Low,Medium
18.6,37.7967,-121.5828,4,Medium,Low,High
18.6,37.7967,-121.5828,5,Low,Low,High
18.6,37.7967,-121.5828,6,Low,Low,High
18.6,37.7967,-121.5828,7,None,Low,High
18.6,37.7967,-121.5828,8,None,Low,High
18.6,37.7967,-121.5828,9,Low,Low,High
18.6,37.7967,-121.5828,10,None,Low,Medium
18.6,37.7967,-121.5828,11,Medium,Low,Medium
18.6,37.7967,-121.5828,12,Medium,Low,Low
18.6,37.7967,-121.5828,1,Low,Low,Low
18.6,37.7967,-121.5828,2,High,Low,Medium
18.6,37.7967,-121.5828,3,Medium,Low,Medium
18.6,37.7967,-121.5828,4,Medium,Low,Medium
18.6,37.7967,-121.5828,5,None,Low,High
18.6,37.7967,-121.5828,6,Low,Low,High
18.6,37.7967,-121.5828,7,None,Low,High
227.7,33.7377,-115.3925,1,None,Low,None
227.7,33.7377,-115.3925,2,None,Low,None
227.7,33.7377,-115.3925,3,None,Low,None
227.7,33.7377,-115.3925,4,None,Low,None
227.7,33.7377,-115.3925,5,None,Low,None
227.7,33.7377,-115.3925,6,None,Low,None
227.7,33.7377,-115.3925,7,None,Low,None
227.7,33.7377,-115.3925,8,None,Low,None
227.7,33.7377,-115.3925,9,None,Low,None
227.7,33.7377,-115.3925,10,None,Low,None
227.7,33.7377,-115.3925,11,None,Low,None
227.7,33.7377,-115.3925,12,None,Low,None
227.7,33.7377,-115.3925,1,None,Low,None
227.7,33.7377,-115.3925,2,None,Low,None
227.7,33.7377,-115.3925,3,None,Low,None
227.7,33.7377,-115.3925,4,None,Low,None
227.7,33.7377,-115.3925,5,None,Low,None
227.7,33.7377,-115.3925,6,None,Low,None
227.7,33.7377,-115.3925,7,None,Low,None
227.7,33.7377,-115.3925,8,None,Low,None
227.7,33.7377,-115.3925,9,None,Low,None
227.7,33.7377,-115.3925,10,None,Low,None
227.7,33.7377,-115.3925,11,None,Low,None
227.7,33.7377,-115.3925,12,None,Low,None
227.7,33.7377,-115.3925,1,None,Low,None
227.7,33.7377,-115.3925,2,None,Low,None
227.7,33.7377,-115.3925,3,None,Low,None
227.7,33.7377,-115.3925,4,None,Low,None
227.7,33.7377,-115.3925,5,None,Low,None
227.7,33.7377,-115.3925,6,None,Low,None
227.7,33.7377,-115.3925,7,None,Low,None
227.7,33.7377,-115.3925,8,None,Low,None
227.7,33.7377,-115.3925,9,None,Low,None
227.7,33.7377,-115.3925,10,None,Low,None
227.7,33.7377,-115.3925,11,None,Low,None
227.7,33.7377,-115.3925,12,None,Low,None
227.7,33.7377,-115.3925,1,None,Low,None
227.7,33.7377,-115.3925,2,None,Low,None
227.7,33.7377,-115.3925,3,None,Low,None
227.7,33.7377,-115.3925,4,None,Low,None
227.7,33.7377,-115.3925,5,None,Low,None
227.7,33.7377,-115.3925,6,None,Low,None
227.7,33.7377,-115.3925,7,None,Low,None
2011.7,36.7394,-118.9631,1,High,High,Low
2011.7,36.7394,-118.9631,2,High,High,Low
2011.7,36.7394,-118.9631,3,High,High,Low
2011.7,36.7394,-118.9631,4,High,High,Low
2011.7,36.7394,-118.9631,5,High,High,Low
2011.7,36.7394,-118.9631,6,Medium,High,Medium
2011.7,36.7394,-118.9631,7,None,Low,Medium
2011.7,36.7394,-118.9631,8,Low,Low,Medium
2011.7,36.7394,-118.9631,9,Medium,Low,Medium
2011.7,36.7394,-118.9631,10,High,High,Low
2011.7,36.7394,-118.9631,11,High,High,Low
2011.7,36.7394,-118.9631,12,None,Low,Low
2011.7,36.7394,-118.9631,1,High,High,Low
2011.7,36.7394,-118.9631,2,High,High,Low
2011.7,36.7394,-118.9631,3,High,High,Low
2011.7,36.7394,-118.9631,4,High,High,Low
2011.7,36.7394,-118.9631,5,Low,High,Low
2011.7,36.7394,-118.9631,6,Low,Low,Medium
2011.7,36.7394,-118.9631,7,Low,Low,Medium
2011.7,36.7394,-118.9631,8,Low,Low,High
2011.7,36.7394,-118.9631,9,Low,Low,Medium
2011.7,36.7394,-118.9631,10,High,Low,Low
2011.7,36.7394,-118.9631,11,High,High,Low
2011.7,36.7394,-118.9631,12,High,High,Low
2011.7,36.7394,-118.9631,1,High,High,Low
2011.7,36.7394,-118.9631,2,High,High,Low
2011.7,36.7394,-118.9631,3,High,High,Low
2011.7,36.7394,-118.9631,4,Medium,High,Low
2011.7,36.7394,-118.9631,5,Medium,High,Low
2011.7,36.7394,-118.9631,6,None,Low,Medium
2011.7,36.7394,-118.9631,7,Low,Low,High
2011.7,36.7394,-118.9631,8,Low,Low,Medium
2011.7,36.7394,-118.9631,9,Low,Low,Medium
2011.7,36.7394,-118.9631,10,High,High,Low
2011.7,36.7394,-118.9631,11,Low,High,Low
2011.7,36.7394,-118.9631,12,Medium,High,Low
2011.7,36.7394,-118.9631,1,High,High,Low
2011.7,36.7394,-118.9631,2,High,High,Low
2011.7,36.7394,-118.9631,3,High,High,Low
2011.7,36.7394,-118.9631,4,High,High,Low
2011.7,36.7394,-118.9631,5,High,High,Low
2011.7,36.7394,-118.9631,6,None,Low,Medium
2011.7,36.7394,-118.9631,7,Medium,Low,High
781.2,34.1469,-116.2747,1,Low,Low,Low
781.2,34.1469,-116.2747,2,Medium,Low,Low
781.2,34.1469,-116.2747,3,Low,Low,Medium
781.2,34.1469,-116.2747,4,Low,Low,Medium
781.2,34.1469,-116.2747,5,None,Low,Medium
781.2,34.1469,-116.2747,6,None,Low,High
781.2,34.1469,-116.2747,7,Low,Low,High
781.2,34.1469,-116.2747,8,Medium,Low,High
781.2,34.1469,-116.2747,9,Low,Low,High
781.2,34.1469,-116.2747,10,Low,Low,High
781.2,34.1469,-116.2747,11,Low,Low,Medium
781.2,34.1469,-116.2747,12,Low,Low,Low
781.2,34.1469,-116.2747,1,Low,Low,Low
781.2,34.1469,-116.2747,2,Medium,Low,Low
781.2,34.1469,-116.2747,3,Low,Low,Medium
781.2,34.1469,-116.2747,4,Low,Low,Medium
781.2,34.1469,-116.2747,5,None,Low,High
781.2,34.1469,-116.2747,6,None,Low,High
781.2,34.1469,-116.2747,7,Medium,Low,High
781.2,34.1469,-116.2747,8,High,Low,High
781.2,34.1469,-116.2747,9,None,Low,High
781.2,34.1469,-116.2747,10,None,Low,High
781.2,34.1469,-116.2747,11,Low,Low,Medium
781.2,34.1469,-116.2747,12,Low,Low,Low
781.2,34.1469,-116.2747,1,Medium,Low,Low
781.2,34.1469,-116.2747,2,Low,Low,Low
781.2,34.1469,-116.2747,3,Low,Low,Medium
781.2,34.1469,-116.2747,4,None,Low,Medium
781.2,34.1469,-116.2747,5,None,Low,High
781.2,34.1469,-116.2747,6,None,Low,High
781.2,34.1469,-116.2747,7,Medium,Low,High
781.2,34.1469,-116.2747,8,Medium,Low,High
781.2,34.1469,-116.2747,9,Low,Low,High
781.2,34.1469,-116.2747,10,None,Low,Medium
781.2,34.1469,-116.2747,11,Medium,Low,Medium
781.2,34.1469,-116.2747,12,Medium,Low,Low
781.2,34.1469,-116.2747,1,Low,Low,Medium
781.2,34.1469,-116.2747,2,Low,Low,Medium
781.2,34.1469,-116.2747,3,Medium,Low,Medium
781.2,34.1469,-116.2747,4,Low,Low,Medium
781.2,34.1469,-116.2747,5,None,Low,High
781.2,34.1469,-116.2747,6,None,Low,High
781.2,34.1469,-116.2747,7,Low,Low,High
1282.0,37.3436,-121.6425,1,Medium,High,Low
1282.0,37.3436,-121.6425,2,High,High,Low
1282.0,37.3436,-121.6425,3,High,High,Low
1282.0,37.3436,-121.6425,4,High,High,Low
1282.0,37.3436,-121.6425,5,Low,High,Low
1282.0,37.3436,-121.6425,6,Low,Low,Medium
1282.0,37.3436,-121.6425,7,None,Low,High
1282.0,37.3436,-121.6425,8,None,Low,High
1282.0,37.3436,-121.6425,9,Medium,Low,High
1282.0,37.3436,-121.6425,10,Low,Low,Medium
1282.0,37.3436,-121.6425,11,High,High,Low
1282.0,37.3436,-121.6425,12,Low,High,Low
1282.0,37.3436,-121.6425,1,Medium,High,Low
1282.0,37.3436,-121.6425,2,Medium,High,Low
1282.0,37.3436,-121.6425,3,High,High,Low
1282.0,37.3436,-121.6425,4,High,High,Low
1282.0,37.3436,-121.6425,5,Low,Low,Medium
1282.0,37.3436,-121.6425,6,Low,Low,Medium
1282.0,37.3436,-121.6425,7,None,Low,High
1282.0,37.3436,-121.6425,8,Low,Low,High
1282.0,37.3436,-121.6425,9,Low,Low,High
1282.0,37.3436,-121.6425,10,Medium,Low,Medium
1282.0,37.3436,-121.6425,11,High,High,Low
1282.0,37.3436,-121.6425,12,Medium,High,Low
1282.0,37.3436,-121.6425,1,Medium,High,Low
1282.0,37.3436,-121.6425,2,Medium,High,Low
1282.0,37.3436,-121.6425,3,Medium,High,Low
1282.0,37.3436,-121.6425,4,Medium,Low,Medium
1282.0,37.3436,-121.6425,5,Low,Low,Medium
1282.0,37.3436,-121.6425,6,None,Low,Medium
1282.0,37.3436,-121.6425,7,None,Low,High
1282.0,37.3436,-121.6425,8,Low,Low,High
1282.0,37.3436,-121.6425,9,Medium,Low,Medium
1282.0,37.3436,-121.6425,10,None,Low,Medium
1282.0,37.3436,-121.6425,11,Medium,Low,Low
1282.0,37.3436,-121.6425,12,Medium,High,Low
1282.0,37.3436,-121.6425,1,Medium,Low,Medium
1282.0,37.3436,-121.6425,2,High,High,Low
1282.0,37.3436,-121.6425,3,High,High,Low
1282.0,37.3436,-121.6425,4,High,High,Low
1282.0,37.3436,-121.6425,5,Low,Low,Medium
1282.0,37.3436,-121.6425,6,None,Low,High
1282.0,37.3436,-121.6425,7,None,Low,High
67.1,33.7997,-118.3911,1,Medium,Low,None
67.1,33.7997,-118.3911,2,Medium,Low,None
67.1,33.7997,-118.3911,3,Low,Low,None
67.1,33.7997,-118.3911,4,None,Low,None
67.1,33.7997,-118.3911,5,Low,Low,None
67.1,33.7997,-118.3911,6,None,Low,None
67.1,33.7997,-118.3911,7,Low,Low,None
67.1,33.7997,-118.3911,8,None,Low,None
67.1,33.7997,-118.3911,9,None,Low,None
67.1,33.7997,-118.3911,10,Low,Low,None
67.1,33.7997,-118.3911,11,Low,Low,None
67.1,33.7997,-118.3911,12,Medium,Low,None
67.1,33.7997,-118.3911,1,Medium,Low,None
67.1,33.7997,-118.3911,2,Medium,Low,None
67.1,33.7997,-118.3911,3,Low,Low,None
67.1,33.7997,-118.3911,4,Low,Low,None
67.1,33.7997,-118.3911,5,None,Low,None
67.1,33.7997,-118.3911,6,None,Low,None
67.1,33.7997,-118.3911,7,Low,Low,None
67.1,33.7997,-118.3911,8,Low,Low,None
67.1,33.7997,-118.3911,9,None,Low,None
67.1,33.7997,-118.3911,10,Low,Low,None
67.1,33.7997,-118.3911,11,Low,Low,None
67.1,33.7997,-118.3911,12,High,Low,None
67.1,33.7997,-118.3911,1,High,Low,None
67.1,33.7997,-118.3911,2,Low,Low,None
67.1,33.7997,-118.3911,3,Medium,Low,None
67.1,33.7997,-118.3911,4,Low,Low,None
67.1,33.7997,-118.3911,5,Low,Low,None
67.1,33.7997,-118.3911,6,None,Low,None
67.1,33.7997,-118.3911,7,Low,Low,None
67.1,33.7997,-118.3911,8,None,Low,None
67.1,33.7997,-118.3911,9,None,Low,None
67.1,33.7997,-118.3911,10,Low,Low,None
67.1,33.7997,-118.3911,11,Medium,Low,None
67.1,33.7997,-118.3911,12,Low,Low,None
67.1,33.7997,-118.3911,1,Medium,Low,None
67.1,33.7997,-118.3911,2,High,Low,None
67.1,33.7997,-118.3911,3,Low,Low,None
67.1,33.7997,-118.3911,4,Low,Low,None
67.1,33.7997,-118.3911,5,None,Low,None
67.1,33.7997,-118.3911,6,None,Low,None
67.1,33.7997,-118.3911,7,Low,Low,None
135.9,33.9758,-118.0219,1,Low,Low,None
135.9,33.9758,-118.0219,2,Medium,Low,None
135.9,33.9758,-118.0222,3,Medium,Low,None
135.9,33.9758,-118.0222,4,Low,Low,None
135.9,33.9758,-118.0222,5,Low,Low,None
135.9,33.9758,-118.0222,6,None,Low,None
135.9,33.9758,-118.0222,7,None,Low,None
135.9,33.9758,-118.0222,8,None,Low,None
135.9,33.9758,-118.0222,9,None,Low,None
135.9,33.9758,-118.0222,10,Low,Low,None
135.9,33.9758,-118.0222,11,Low,Low,None
135.9,33.9758,-118.0222,12,Medium,Low,None
135.9,33.9758,-118.0222,1,Low,Low,None
135.9,33.9758,-118.0222,2,Medium,Low,None
135.9,33.9758,-118.0222,3,Medium,Low,None
135.9,33.9758,-118.0222,4,Low,Low,None
135.9,33.9758,-118.0222,5,Low,Low,None
135.9,33.9758,-118.0222,6,None,Low,None
135.9,33.9758,-118.0222,7,None,Low,None
135.9,33.9758,-118.0222,8,None,Low,None
135.9,33.9758,-118.0222,9,None,Low,None
135.9,33.9758,-118.0222,10,Low,Low,None
135.9,33.9758,-118.0222,11,Low,Low,None
135.9,33.9758,-118.0222,12,High,Low,None
135.9,33.9758,-118.0222,1,Medium,Low,None
135.9,33.9758,-118.0222,2,Medium,Low,None
135.9,33.9758,-118.0222,3,Medium,Low,None
135.9,33.9758,-118.0222,4,Low,Low,None
135.9,33.9758,-118.0222,5,Medium,Low,None
135.9,33.9758,-118.0222,6,None,Low,None
135.9,33.9758,-118.0222,7,Low,Low,None
135.9,33.9758,-118.0222,8,None,Low,None
135.9,33.9758,-118.0222,9,None,Low,None
135.9,33.9758,-118.0222,10,Low,Low,None
135.9,33.9758,-118.0222,11,Medium,Low,None
135.9,33.9758,-118.0222,12,Medium,Low,None
135.9,33.9758,-118.0222,1,Low,Low,None
135.9,33.9758,-118.0222,2,High,Low,None
135.9,33.9758,-118.0222,3,High,Low,None
135.9,33.9758,-118.0222,4,Medium,Low,None
135.9,33.9758,-118.0222,5,None,Low,None
135.9,33.9758,-118.0222,6,None,Low,None
135.9,33.9758,-118.0222,7,None,Low,None
111.3,37.2319,-121.9592,1,High,Low,Low
111.3,37.2319,-121.9592,2,Medium,Low,Low
111.3,37.2319,-121.9592,3,Medium,Low,Low
111.3,37.2319,-121.9592,4,Low,Low,Low
111.3,37.2319,-121.9592,5,None,Low,Medium
111.3,37.2319,-121.9592,6,Low,Low,Medium
111.3,37.2319,-121.9592,7,None,Low,High
111.3,37.2319,-121.9592,8,None,Low,High
111.3,37.2319,-121.9592,9,None,Low,High
111.3,37.2319,-121.9592,10,None,Low,Medium
111.3,37.2319,-121.9592,11,Low,Low,Low
111.3,37.2319,-121.9592,12,Low,Low,Low
111.3,37.2319,-121.9592,1,Medium,Low,Low
111.3,37.2319,-121.9592,2,Medium,Low,Low
111.3,37.2319,-121.9592,3,Medium,Low,Low
111.3,37.2319,-121.9592,4,Low,Low,Medium
111.3,37.2319,-121.9592,5,None,Low,Medium
111.3,37.2319,-121.9592,6,Low,Low,Low
111.3,37.2319,-121.9592,7,None,Low,High
111.3,37.2319,-121.9592,8,None,Low,None
111.3,37.2319,-121.9592,9,Low,Low,Low
111.3,37.2319,-121.9592,10,None,Low,Low
111.3,37.2319,-121.9592,11,Low,Low,Low
111.3,37.2319,-121.9592,12,Low,Low,Low
111.3,37.2319,-121.9592,1,Low,Low,Low
111.3,37.2319,-121.9592,2,Low,Low,Low
111.3,37.2319,-121.9592,3,Medium,Low,Low
111.3,37.2319,-121.9592,4,Low,Low,Low
111.3,37.2319,-121.9592,5,None,Low,Medium
111.3,37.2319,-121.9592,6,None,Low,High
111.3,37.2319,-121.9592,7,None,Low,High
111.3,37.2319,-121.9592,8,None,Low,None
111.3,37.2319,-121.9592,9,Low,Low,High
111.3,37.2319,-121.9592,10,None,Low,Medium
111.3,37.2319,-121.9592,11,Medium,Low,Medium
111.3,37.2319,-121.9592,12,Medium,Low,Low
111.3,37.2319,-121.9592,1,Low,Low,Low
111.3,37.2319,-121.9592,2,High,Low,Low
111.3,37.2319,-121.9592,3,High,Low,Medium
111.3,37.2319,-121.9592,4,Medium,Low,Medium
111.3,37.2319,-121.9592,5,None,Low,High
111.3,37.2319,-121.9592,6,None,Low,High
111.3,37.2319,-121.9592,7,None,Low,High
1295.4,41.7836,-122.0447,1,Medium,High,None
1295.4,41.7836,-122.0447,2,Medium,High,Low
1295.4,41.7836,-122.0447,3,Low,High,Low
1295.4,41.7836,-122.0447,4,Low,High,None
1295.4,41.7836,-122.0447,5,Low,Low,None
1295.4,41.7836,-122.0447,6,Low,Low,Medium
1295.4,41.7836,-122.0447,7,Low,Low,None
1295.4,41.7836,-122.0447,8,Low,Low,Medium
1295.4,41.7836,-122.0447,9,Low,Low,Medium
1295.4,41.7836,-122.0447,10,Low,Low,None
1295.4,41.7836,-122.0447,11,Low,High,None
1295.4,41.7836,-122.0447,12,Medium,Low,None
1295.4,41.7836,-122.0447,1,Low,High,None
1295.4,41.7836,-122.0447,2,Medium,High,Low
1295.4,41.7836,-122.0447,3,Medium,High,None
1295.4,41.7836,-122.0447,4,Low,High,None
1295.4,41.7836,-122.0447,5,Low,Low,None
1295.4,41.7836,-122.0447,6,None,Low,None
1295.4,41.7836,-122.0447,7,None,Low,None
1295.4,41.7836,-122.0447,8,None,Low,Low
1295.4,41.7836,-122.0447,9,Low,Low,None
1295.4,41.7836,-122.0447,10,Low,Low,None
1295.4,41.7836,-122.0447,11,None,High,None
1295.4,41.7836,-122.0447,12,Low,High,None
1295.4,41.7836,-122.0447,1,Low,High,None
1295.4,41.7836,-122.0447,2,Low,High,Low
1295.4,41.7836,-122.0447,3,Medium,High,None
1295.4,41.7836,-122.0447,4,Medium,High,Low
1295.4,41.7836,-122.0447,5,Low,Low,Low
1295.4,41.7836,-122.0447,6,Medium,Low,None
1295.4,41.7836,-122.0447,7,Medium,Low,None
1295.4,41.7836,-122.0447,8,Medium,Low,Medium
1295.4,41.7836,-122.0447,9,Low,Low,None
1295.4,41.7836,-122.0447,10,Low,Low,None
1295.4,41.7836,-122.0447,11,None,Low,None
1295.4,41.7836,-122.0447,12,Low,High,None
1295.4,41.7836,-122.0447,1,Low,Low,None
1295.4,41.7836,-122.0447,2,Medium,Low,None
1295.4,41.7836,-122.0447,3,Medium,Low,None
1295.4,41.7836,-122.0447,4,Low,High,Low
1295.4,41.7836,-122.0447,5,Low,Low,None
1295.4,41.7836,-122.0447,6,Low,Low,None
1295.4,41.7836,-122.0447,7,Low,Low,None
1284.7,33.0763,-116.5925,1,High,Low,Low
1284.7,33.0763,-116.5925,2,High,High,Low
1284.7,33.0763,-116.5925,3,High,Low,Low
1284.7,33.0763,-116.5925,4,Medium,Low,Low
1284.7,33.0763,-116.5925,5,High,Low,Medium
1284.7,33.0763,-116.5925,6,Low,Low,Medium
1284.7,33.0763,-116.5925,7,Medium,Low,High
1284.7,33.0763,-116.5925,8,Low,Low,High
1284.7,33.0763,-116.5925,9,Medium,Low,High
1284.7,33.0763,-116.5925,10,High,Low,Medium
1284.7,33.0763,-116.5925,11,High,Low,Low
1284.7,33.0763,-116.5925,12,High,Low,Low
1284.7,33.0763,-116.5925,1,High,Low,Low
1284.7,33.0763,-116.5925,2,High,High,Low
1284.7,33.0763,-116.5925,3,High,High,Low
1284.7,33.0763,-116.5925,4,High,Low,Medium
1284.7,33.0763,-116.5925,5,Low,Low,Medium
